X,Y,Slice,DX,DY,Orientation,Coherency,Energy
5,5,0,-0.219,-0.976,-77.368,0.543,0.839
15,5,0,-0.217,-0.976,-77.446,0.542,0.839
25,5,0,-0.215,-0.977,-77.604,0.542,0.839
35,5,0,-0.211,-0.978,-77.840,0.540,0.839
45,5,0,-0.205,-0.979,-78.152,0.539,0.838
55,5,0,-0.199,-0.980,-78.534,0.537,0.837
65,5,0,-0.191,-0.982,-78.986,0.534,0.836
75,5,0,-0.182,-0.983,-79.506,0.531,0.834
85,5,0,-0.172,-0.985,-80.092,0.526,0.831
95,5,0,-0.161,-0.987,-80.747,0.522,0.827
105,5,0,-0.148,-0.989,-81.473,0.516,0.822
115,5,0,-0.134,-0.991,-82.274,0.510,0.817
125,5,0,-0.119,-0.993,-83.154,0.504,0.810
135,5,0,-0.102,-0.995,-84.117,0.497,0.803
145,5,0,-0.084,-0.996,-85.167,0.490,0.796
155,5,0,-0.064,-0.998,-86.306,0.482,0.788
165,5,0,-0.043,-0.999,-87.536,0.475,0.779
175,5,0,-0.020,-1.000,-88.855,0.468,0.771
185,5,0,-0.007,0.400,88.982,0.461,0.763
195,5,0,-0.031,1.000,88.251,0.454,0.756
205,5,0,-0.058,0.998,86.689,0.448,0.748
215,5,0,-0.086,0.996,85.061,0.443,0.741
225,5,0,-0.115,0.993,83.378,0.438,0.735
235,5,0,-0.145,0.989,81.655,0.434,0.729
245,5,0,-0.175,0.984,79.906,0.431,0.724
255,5,0,-0.205,0.979,78.149,0.429,0.719
265,5,0,-0.235,0.972,76.403,0.429,0.715
275,5,0,-0.264,0.964,74.685,0.429,0.711
285,5,0,-0.292,0.956,73.013,0.431,0.708
295,5,0,-0.319,0.948,71.405,0.433,0.705
305,5,0,-0.344,0.939,69.874,0.437,0.703
315,5,0,-0.368,0.930,68.432,0.441,0.701
325,5,0,-0.389,0.921,67.089,0.447,0.700
335,5,0,-0.409,0.912,65.851,0.453,0.699
345,5,0,-0.427,0.904,64.723,0.459,0.698
355,5,0,-0.443,0.897,63.709,0.465,0.698
365,5,0,-0.457,0.889,62.808,0.472,0.698
375,5,0,-0.469,0.883,62.023,0.478,0.699
385,5,0,-0.479,0.878,61.351,0.484,0.701
395,5,0,-0.488,0.873,60.792,0.489,0.702
405,5,0,-0.495,0.869,60.342,0.494,0.705
415,5,0,-0.500,0.866,59.999,0.499,0.708
425,5,0,-0.504,0.864,59.758,0.503,0.712
435,5,0,-0.506,0.863,59.614,0.506,0.716
445,5,0,-0.507,0.862,59.561,0.508,0.721
455,5,0,-0.506,0.862,59.592,0.510,0.726
465,5,0,-0.505,0.863,59.697,0.512,0.732
475,5,0,-0.502,0.865,59.869,0.513,0.739
485,5,0,-0.499,0.867,60.096,0.514,0.745
495,5,0,-0.494,0.869,60.369,0.515,0.752
505,5,0,-0.490,0.872,60.678,0.515,0.758
515,5,0,-0.485,0.875,61.014,0.516,0.765
525,5,0,-0.479,0.878,61.370,0.516,0.770
535,5,0,-0.473,0.881,61.740,0.516,0.776
545,5,0,-0.468,0.884,62.120,0.516,0.780
555,5,0,-0.462,0.887,62.508,0.515,0.783
565,5,0,-0.455,0.890,62.904,0.513,0.786
575,5,0,-0.449,0.893,63.308,0.511,0.787
585,5,0,-0.443,0.897,63.725,0.508,0.787
595,5,0,-0.436,0.900,64.157,0.504,0.786
605,5,0,-0.429,0.903,64.611,0.499,0.784
615,5,0,-0.421,0.907,65.092,0.492,0.781
625,5,0,-0.413,0.911,65.611,0.484,0.776
635,5,0,-0.404,0.915,66.174,0.475,0.771
645,5,0,-0.394,0.919,66.793,0.464,0.765
655,5,0,-0.383,0.924,67.480,0.452,0.758
665,5,0,-0.371,0.929,68.244,0.439,0.751
675,5,0,-0.357,0.934,69.097,0.424,0.743
685,5,0,-0.341,0.940,70.049,0.409,0.735
695,5,0,-0.324,0.946,71.109,0.392,0.728
705,5,0,-0.304,0.953,72.283,0.376,0.720
715,5,0,-0.283,0.959,73.573,0.359,0.713
725,5,0,-0.259,0.966,74.981,0.342,0.706
735,5,0,-0.233,0.972,76.502,0.325,0.700
745,5,0,-0.206,0.979,78.132,0.309,0.694
755,5,0,-0.176,0.984,79.865,0.292,0.688
