X,Y,Slice,DX,DY,Orientation,Coherency,Energy
5,5,0,-0.237,-0.971,-76.273,0.529,0.827
15,5,0,-0.236,-0.972,-76.374,0.528,0.826
25,5,0,-0.232,-0.973,-76.580,0.526,0.826
35,5,0,-0.227,-0.974,-76.890,0.524,0.825
45,5,0,-0.220,-0.976,-77.304,0.522,0.824
55,5,0,-0.211,-0.977,-77.819,0.518,0.822
65,5,0,-0.201,-0.980,-78.432,0.514,0.821
75,5,0,-0.188,-0.982,-79.142,0.510,0.819
85,5,0,-0.175,-0.985,-79.946,0.505,0.817
95,5,0,-0.159,-0.987,-80.841,0.501,0.815
105,5,0,-0.142,-0.990,-81.824,0.496,0.813
115,5,0,-0.124,-0.992,-82.892,0.491,0.810
125,5,0,-0.104,-0.995,-84.040,0.486,0.808
135,5,0,-0.083,-0.997,-85.264,0.481,0.805
145,5,0,-0.060,-0.998,-86.558,0.477,0.802
155,5,0,-0.036,-0.999,-87.914,0.473,0.799
165,5,0,-0.012,-1.000,-89.325,0.469,0.796
175,5,0,-0.014,1.000,89.217,0.466,0.792
185,5,0,-0.040,0.999,87.720,0.463,0.789
195,5,0,-0.066,0.998,86.190,0.460,0.785
205,5,0,-0.094,0.996,84.632,0.457,0.782
215,5,0,-0.121,0.993,83.049,0.454,0.778
225,5,0,-0.149,0.989,81.443,0.451,0.775
235,5,0,-0.177,0.984,79.813,0.448,0.772
245,5,0,-0.205,0.979,78.161,0.446,0.770
255,5,0,-0.234,0.972,76.489,0.444,0.768
265,5,0,-0.262,0.965,74.801,0.442,0.767
275,5,0,-0.291,0.957,73.108,0.441,0.766
285,5,0,-0.319,0.948,71.424,0.442,0.766
295,5,0,-0.346,0.938,69.768,0.443,0.766
305,5,0,-0.372,0.928,68.162,0.446,0.767
315,5,0,-0.397,0.918,66.630,0.450,0.769
325,5,0,-0.420,0.908,65.196,0.455,0.771
335,5,0,-0.440,0.898,63.881,0.461,0.774
345,5,0,-0.459,0.889,62.699,0.468,0.776
355,5,0,-0.475,0.880,61.661,0.476,0.779
365,5,0,-0.488,0.873,60.773,0.484,0.782
375,5,0,-0.499,0.866,60.034,0.491,0.784
385,5,0,-0.508,0.861,59.442,0.498,0.787
395,5,0,-0.515,0.857,58.992,0.505,0.789
405,5,0,-0.520,0.854,58.678,0.511,0.791
415,5,0,-0.523,0.853,58.491,0.515,0.793
425,5,0,-0.524,0.852,58.424,0.519,0.795
435,5,0,-0.523,0.852,58.468,0.521,0.797
445,5,0,-0.521,0.854,58.615,0.523,0.798
455,5,0,-0.517,0.856,58.855,0.523,0.800
465,5,0,-0.512,0.859,59.177,0.523,0.802
475,5,0,-0.506,0.862,59.571,0.521,0.803
485,5,0,-0.500,0.866,60.026,0.519,0.805
495,5,0,-0.492,0.871,60.527,0.516,0.806
505,5,0,-0.484,0.875,61.064,0.513,0.807
515,5,0,-0.475,0.880,61.623,0.510,0.807
525,5,0,-0.466,0.885,62.194,0.506,0.806
535,5,0,-0.458,0.889,62.768,0.502,0.804
545,5,0,-0.449,0.894,63.335,0.497,0.802
555,5,0,-0.440,0.898,63.891,0.493,0.798
565,5,0,-0.432,0.902,64.432,0.488,0.794
575,5,0,-0.423,0.906,64.957,0.482,0.788
585,5,0,-0.415,0.910,65.464,0.476,0.782
595,5,0,-0.407,0.913,65.959,0.470,0.775
605,5,0,-0.400,0.917,66.444,0.463,0.767
615,5,0,-0.392,0.920,66.926,0.454,0.759
625,5,0,-0.384,0.923,67.413,0.445,0.750
635,5,0,-0.376,0.927,67.914,0.435,0.742
645,5,0,-0.367,0.930,68.441,0.423,0.734
655,5,0,-0.358,0.934,69.006,0.411,0.726
665,5,0,-0.348,0.937,69.624,0.397,0.718
675,5,0,-0.337,0.942,70.308,0.382,0.711
685,5,0,-0.324,0.946,71.074,0.366,0.705
695,5,0,-0.310,0.951,71.937,0.349,0.699
705,5,0,-0.294,0.956,72.912,0.332,0.695
715,5,0,-0.275,0.961,74.010,0.315,0.691
725,5,0,-0.255,0.967,75.244,0.298,0.687
735,5,0,-0.231,0.973,76.620,0.281,0.685
745,5,0,-0.205,0.979,78.145,0.264,0.683
755,5,0,-0.177,0.984,79.823,0.248,0.682
765,5,0,-0.145,0.989,81.654,0.233,0.681
775,5,0,-0.111,0.994,83.639,0.219,0.680
785,5,0,-0.074,0.997,85.781,0.206,0.679
795,5,0,-0.033,0.999,88.081,0.193,0.678
805,5,0,-0.013,-0.400,-88.124,0.182,0.677
815,5,0,-0.055,-0.998,-86.820,0.171,0.676
825,5,0,-0.105,-0.994,-84.001,0.161,0.674
835,5,0,-0.157,-0.988,-80.990,0.152,0.671
845,5,0,-0.212,-0.977,-77.783,0.144,0.667
855,5,0,-0.269,-0.963,-74.386,0.136,0.663
865,5,0,-0.328,-0.944,-70.827,0.131,0.658
875,5,0,-0.388,-0.921,-67.153,0.126,0.652
885,5,0,-0.447,-0.894,-63.436,0.123,0.646
895,5,0,-0.504,-0.864,-59.762,0.121,0.638
905,5,0,-0.556,-0.831,-56.211,0.120,0.630
915,5,0,-0.604,-0.797,-52.846,0.120,0.621
925,5,0,-0.647,-0.763,-49.700,0.121,0.611
935,5,0,-0.685,-0.729,-46.771,0.122,0.600
945,5,0,-0.719,-0.695,-44.024,0.122,0.589
955,5,0,-0.750,-0.661,-41.401,0.122,0.577
965,5,0,-0.779,-0.627,-38.821,0.122,0.565
975,5,0,-0.807,-0.590,-36.187,0.121,0.552
985,5,0,-0.835,-0.550,-33.391,0.119,0.539
995,5,0,-0.863,-0.505,-30.320,0.117,0.525
1005,5,0,-0.892,-0.452,-26.875,0.116,0.512
1015,5,0,-0.920,-0.391,-23.003,0.115,0.499
1025,5,0,-0.947,-0.321,-18.742,0.116,0.487
1035,5,0,-0.969,-0.246,-14.261,0.120,0.476
1045,5,0,-0.985,-0.171,-9.840,0.127,0.466
1055,5,0,-0.995,-0.101,-5.779,0.138,0.457
1065,5,0,-0.999,-0.040,-2.296,0.152,0.450
1075,5,0,-1.000,0.009,0.520,0.170,0.445
1085,5,0,-0.999,0.047,2.687,0.190,0.442
1095,5,0,-0.997,0.075,4.280,0.211,0.440
1105,5,0,-0.996,0.094,5.396,0.234,0.441
1115,5,0,-0.994,0.107,6.130,0.256,0.445
1125,5,0,-0.993,0.114,6.562,0.278,0.450
1135,5,0,-0.993,0.118,6.761,0.299,0.457
1145,5,0,-0.993,0.118,6.781,0.319,0.467
1155,5,0,-0.993,0.116,6.668,0.338,0.478
1165,5,0,-0.994,0.112,6.455,0.354,0.490
1175,5,0,-0.994,0.107,6.168,0.369,0.505
1185,5,0,-0.995,0.102,5.828,0.382,0.520
1195,5,0,-0.995,0.095,5.447,0.393,0.536
1205,5,0,-0.996,0.088,5.036,0.403,0.553
1215,5,0,-0.997,0.080,4.599,0.410,0.571
1225,5,0,-0.997,0.072,4.138,0.416,0.589
1235,5,0,-0.998,0.064,3.651,0.421,0.606
1245,5,0,-0.999,0.055,3.135,0.424,0.623
1255,5,0,-0.999,0.045,2.584,0.426,0.640
1265,5,0,-0.999,0.035,1.990,0.426,0.657
1275,5,0,-1.000,0.024,1.347,0.426,0.672
1285,5,0,-1.000,0.011,0.645,0.424,0.687
1295,5,0,-1.000,-0.002,-0.125,0.422,0.701
1305,5,0,-1.000,-0.017,-0.971,0.420,0.715
1315,5,0,-0.999,-0.033,-1.900,0.417,0.727
1325,5,0,-0.999,-0.051,-2.918,0.414,0.739
1335,5,0,-0.998,-0.070,-4.026,0.412,0.750
1345,5,0,-0.996,-0.091,-5.224,0.410,0.760
1355,5,0,-0.994,-0.113,-6.505,0.408,0.770
1365,5,0,-0.991,-0.137,-7.857,0.408,0.779
1375,5,0,-0.987,-0.161,-9.266,0.408,0.787
1385,5,0,-0.983,-0.186,-10.709,0.410,0.794
1395,5,0,-0.978,-0.211,-12.165,0.412,0.801
