X,Y,Slice,DX,DY,Orientation,Coherency,Energy
5,5,0,-0.941,0.339,19.803,0.622,0.897
15,5,0,-0.941,0.338,19.779,0.622,0.897
25,5,0,-0.941,0.338,19.729,0.621,0.897
35,5,0,-0.942,0.336,19.656,0.620,0.897
45,5,0,-0.942,0.335,19.563,0.619,0.898
55,5,0,-0.943,0.333,19.454,0.618,0.898
65,5,0,-0.944,0.331,19.335,0.617,0.898
75,5,0,-0.944,0.329,19.209,0.616,0.899
85,5,0,-0.945,0.327,19.084,0.614,0.899
95,5,0,-0.946,0.325,18.964,0.614,0.900
105,5,0,-0.946,0.323,18.855,0.613,0.900
115,5,0,-0.947,0.322,18.762,0.613,0.901
125,5,0,-0.947,0.320,18.688,0.613,0.901
135,5,0,-0.948,0.320,18.637,0.614,0.902
145,5,0,-0.948,0.319,18.611,0.615,0.903
155,5,0,-0.948,0.319,18.608,0.617,0.904
165,5,0,-0.948,0.319,18.628,0.619,0.906
175,5,0,-0.947,0.320,18.669,0.621,0.907
185,5,0,-0.947,0.321,18.725,0.624,0.909
195,5,0,-0.947,0.322,18.794,0.626,0.911
205,5,0,-0.946,0.323,18.871,0.629,0.913
215,5,0,-0.946,0.325,18.952,0.631,0.915
225,5,0,-0.945,0.326,19.034,0.633,0.916
235,5,0,-0.945,0.327,19.116,0.635,0.916
245,5,0,-0.944,0.329,19.197,0.636,0.916
255,5,0,-0.944,0.330,19.276,0.636,0.914
265,5,0,-0.943,0.331,19.356,0.635,0.911
275,5,0,-0.943,0.333,19.438,0.634,0.907
285,5,0,-0.942,0.334,19.526,0.632,0.901
295,5,0,-0.942,0.336,19.624,0.629,0.894
305,5,0,-0.941,0.338,19.735,0.625,0.886
315,5,0,-0.940,0.340,19.865,0.621,0.876
325,5,0,-0.940,0.342,20.016,0.616,0.865
335,5,0,-0.939,0.345,20.193,0.611,0.853
345,5,0,-0.937,0.349,20.398,0.605,0.841
355,5,0,-0.936,0.352,20.634,0.599,0.829
365,5,0,-0.934,0.357,20.899,0.594,0.816
375,5,0,-0.932,0.362,21.194,0.588,0.804
385,5,0,-0.930,0.367,21.514,0.582,0.792
395,5,0,-0.928,0.372,21.856,0.577,0.781
405,5,0,-0.926,0.378,22.212,0.573,0.771
415,5,0,-0.923,0.384,22.577,0.569,0.761
425,5,0,-0.921,0.390,22.944,0.565,0.752
435,5,0,-0.918,0.396,23.304,0.562,0.743
445,5,0,-0.916,0.401,23.654,0.560,0.735
455,5,0,-0.914,0.407,23.988,0.558,0.727
465,5,0,-0.911,0.412,24.302,0.556,0.719
475,5,0,-0.909,0.416,24.596,0.555,0.711
485,5,0,-0.907,0.421,24.868,0.553,0.703
495,5,0,-0.905,0.424,25.117,0.551,0.693
505,5,0,-0.904,0.428,25.345,0.549,0.684
515,5,0,-0.902,0.431,25.552,0.547,0.673
525,5,0,-0.901,0.434,25.738,0.544,0.662
535,5,0,-0.900,0.437,25.905,0.541,0.650
545,5,0,-0.898,0.439,26.051,0.538,0.637
555,5,0,-0.897,0.441,26.177,0.534,0.624
565,5,0,-0.897,0.443,26.281,0.530,0.611
575,5,0,-0.896,0.444,26.362,0.526,0.598
585,5,0,-0.896,0.445,26.416,0.522,0.585
595,5,0,-0.895,0.445,26.441,0.518,0.573
605,5,0,-0.895,0.445,26.433,0.514,0.561
615,5,0,-0.896,0.444,26.388,0.511,0.550
625,5,0,-0.896,0.443,26.302,0.508,0.541
635,5,0,-0.897,0.441,26.173,0.505,0.533
645,5,0,-0.899,0.438,25.996,0.504,0.527
655,5,0,-0.901,0.435,25.773,0.503,0.523
665,5,0,-0.903,0.431,25.502,0.503,0.520
675,5,0,-0.905,0.426,25.186,0.503,0.520
685,5,0,-0.908,0.420,24.828,0.505,0.522
695,5,0,-0.910,0.414,24.431,0.507,0.526
705,5,0,-0.914,0.407,24.002,0.510,0.532
715,5,0,-0.917,0.399,23.545,0.513,0.541
725,5,0,-0.920,0.392,23.066,0.517,0.551
735,5,0,-0.923,0.384,22.569,0.521,0.563
745,5,0,-0.927,0.376,22.059,0.525,0.576
755,5,0,-0.930,0.367,21.539,0.528,0.591
765,5,0,-0.933,0.359,21.014,0.532,0.607
775,5,0,-0.937,0.350,20.487,0.535,0.623
785,5,0,-0.940,0.341,19.961,0.538,0.639
795,5,0,-0.943,0.333,19.439,0.540,0.656
805,5,0,-0.946,0.324,18.923,0.542,0.671
815,5,0,-0.949,0.316,18.415,0.543,0.687
825,5,0,-0.952,0.308,17.916,0.544,0.701
835,5,0,-0.954,0.299,17.426,0.544,0.714
845,5,0,-0.957,0.291,16.946,0.544,0.725
855,5,0,-0.959,0.284,16.475,0.543,0.735
865,5,0,-0.961,0.276,16.012,0.541,0.744
875,5,0,-0.963,0.268,15.554,0.539,0.751
885,5,0,-0.965,0.261,15.100,0.537,0.757
895,5,0,-0.967,0.253,14.648,0.534,0.761
905,5,0,-0.969,0.245,14.194,0.530,0.765
915,5,0,-0.971,0.237,13.737,0.526,0.768
925,5,0,-0.973,0.230,13.273,0.522,0.770
935,5,0,-0.975,0.222,12.801,0.518,0.772
945,5,0,-0.977,0.213,12.316,0.514,0.774
955,5,0,-0.979,0.205,11.818,0.509,0.776
965,5,0,-0.981,0.196,11.302,0.505,0.778
975,5,0,-0.982,0.187,10.765,0.500,0.780
985,5,0,-0.984,0.177,10.207,0.496,0.782
995,5,0,-0.986,0.167,9.625,0.491,0.785
1005,5,0,-0.988,0.157,9.018,0.487,0.787
1015,5,0,-0.989,0.146,8.385,0.483,0.789
1025,5,0,-0.991,0.134,7.729,0.479,0.792
1035,5,0,-0.992,0.123,7.050,0.475,0.794
1045,5,0,-0.994,0.111,6.353,0.472,0.796
1055,5,0,-0.995,0.098,5.643,0.469,0.798
1065,5,0,-0.996,0.086,4.924,0.467,0.799
1075,5,0,-0.997,0.073,4.205,0.465,0.800
1085,5,0,-0.998,0.061,3.491,0.464,0.801
1095,5,0,-0.999,0.049,2.789,0.463,0.801
1105,5,0,-0.999,0.037,2.106,0.463,0.801
1115,5,0,-1.000,0.025,1.448,0.463,0.801
1125,5,0,-1.000,0.014,0.817,0.463,0.800
1135,5,0,-1.000,0.004,0.216,0.464,0.799
