X,Y,Slice,DX,DY,Orientation,Coherency,Energy
5,5,0,-0.933,0.361,21.163,0.572,0.811
15,5,0,-0.933,0.361,21.146,0.571,0.811
25,5,0,-0.933,0.360,21.111,0.569,0.811
35,5,0,-0.933,0.359,21.060,0.567,0.811
45,5,0,-0.934,0.358,20.993,0.564,0.811
55,5,0,-0.934,0.357,20.914,0.560,0.811
65,5,0,-0.935,0.355,20.824,0.556,0.810
75,5,0,-0.935,0.354,20.728,0.552,0.810
85,5,0,-0.936,0.352,20.629,0.547,0.809
95,5,0,-0.936,0.351,20.532,0.544,0.808
105,5,0,-0.937,0.349,20.442,0.541,0.807
115,5,0,-0.938,0.348,20.364,0.538,0.805
125,5,0,-0.938,0.347,20.301,0.537,0.804
135,5,0,-0.938,0.346,20.259,0.537,0.802
145,5,0,-0.938,0.346,20.239,0.538,0.800
155,5,0,-0.938,0.346,20.242,0.541,0.798
165,5,0,-0.938,0.346,20.267,0.544,0.796
175,5,0,-0.938,0.347,20.311,0.549,0.795
185,5,0,-0.937,0.348,20.373,0.555,0.793
195,5,0,-0.937,0.349,20.446,0.562,0.792
205,5,0,-0.937,0.351,20.526,0.569,0.792
215,5,0,-0.936,0.352,20.609,0.577,0.791
225,5,0,-0.936,0.353,20.689,0.584,0.792
235,5,0,-0.935,0.354,20.763,0.591,0.792
245,5,0,-0.935,0.356,20.828,0.598,0.793
255,5,0,-0.934,0.356,20.884,0.604,0.794
265,5,0,-0.934,0.357,20.930,0.610,0.795
275,5,0,-0.934,0.358,20.967,0.614,0.795
285,5,0,-0.934,0.358,20.997,0.618,0.795
295,5,0,-0.933,0.359,21.022,0.620,0.794
305,5,0,-0.933,0.359,21.045,0.622,0.792
315,5,0,-0.933,0.360,21.071,0.623,0.788
325,5,0,-0.933,0.360,21.102,0.622,0.784
335,5,0,-0.933,0.361,21.143,0.621,0.778
345,5,0,-0.932,0.362,21.197,0.619,0.771
355,5,0,-0.932,0.363,21.269,0.616,0.764
365,5,0,-0.931,0.364,21.360,0.613,0.755
375,5,0,-0.931,0.366,21.474,0.609,0.746
385,5,0,-0.930,0.368,21.613,0.605,0.736
395,5,0,-0.929,0.371,21.777,0.601,0.727
405,5,0,-0.927,0.374,21.966,0.597,0.717
