X,Y,Slice,DX,DY,Orientation,Coherency,Energy
5,5,0,-0.939,0.345,20.159,0.609,0.885
15,5,0,-0.939,0.344,20.138,0.609,0.885
25,5,0,-0.939,0.344,20.096,0.609,0.884
35,5,0,-0.939,0.343,20.034,0.608,0.883
45,5,0,-0.940,0.341,19.956,0.607,0.882
55,5,0,-0.940,0.340,19.865,0.606,0.880
65,5,0,-0.941,0.338,19.765,0.605,0.879
75,5,0,-0.942,0.336,19.660,0.604,0.877
85,5,0,-0.942,0.335,19.557,0.603,0.875
95,5,0,-0.943,0.333,19.459,0.602,0.873
105,5,0,-0.943,0.332,19.373,0.600,0.871
115,5,0,-0.944,0.331,19.303,0.600,0.870
125,5,0,-0.944,0.330,19.253,0.599,0.868
135,5,0,-0.944,0.329,19.228,0.598,0.867
145,5,0,-0.944,0.329,19.230,0.598,0.867
155,5,0,-0.944,0.330,19.261,0.598,0.866
165,5,0,-0.944,0.331,19.322,0.598,0.867
175,5,0,-0.943,0.332,19.411,0.599,0.867
185,5,0,-0.942,0.334,19.527,0.600,0.868
195,5,0,-0.942,0.337,19.666,0.601,0.870
205,5,0,-0.941,0.339,19.826,0.602,0.872
215,5,0,-0.940,0.342,20.001,0.603,0.874
225,5,0,-0.939,0.345,20.186,0.605,0.876
235,5,0,-0.937,0.348,20.376,0.606,0.877
245,5,0,-0.936,0.351,20.567,0.608,0.879
255,5,0,-0.935,0.354,20.754,0.609,0.880
265,5,0,-0.934,0.357,20.933,0.610,0.880
275,5,0,-0.933,0.360,21.100,0.611,0.879
285,5,0,-0.932,0.363,21.254,0.612,0.876
295,5,0,-0.931,0.365,21.392,0.612,0.873
305,5,0,-0.930,0.367,21.514,0.612,0.868
315,5,0,-0.930,0.368,21.617,0.610,0.862
325,5,0,-0.929,0.370,21.703,0.609,0.854
335,5,0,-0.929,0.371,21.771,0.606,0.845
345,5,0,-0.928,0.372,21.823,0.603,0.836
355,5,0,-0.928,0.372,21.859,0.599,0.825
365,5,0,-0.928,0.373,21.882,0.594,0.813
375,5,0,-0.928,0.373,21.895,0.588,0.801
385,5,0,-0.928,0.373,21.899,0.581,0.789
395,5,0,-0.928,0.373,21.898,0.574,0.777
405,5,0,-0.928,0.373,21.896,0.567,0.765
415,5,0,-0.928,0.373,21.896,0.559,0.753
425,5,0,-0.928,0.373,21.901,0.550,0.741
435,5,0,-0.928,0.373,21.914,0.542,0.730
445,5,0,-0.928,0.374,21.937,0.534,0.720
455,5,0,-0.927,0.374,21.971,0.526,0.710
